open,high,low,close,volume,trade_count,vwap,Time,return,ewma
267.74,267.84,267.25,267.29,186334.0,3493.0,267.453503,12:10:00,-0.001680735041458048,267.91785471622376
267.2775,267.704,267.17,267.4999,169154.0,3455.0,267.367806,12:15:00,0.0007852893860600396,267.8844156332308
267.475,267.59,267.31,267.5,145403.0,2962.0,267.474446,12:20:00,3.738319154233949e-07,267.85366009309854
267.51,267.77,267.505,267.74,132170.0,2755.0,267.633698,12:25:00,0.000897196261682387,267.84456666288037
267.75,268.42,267.63,268.01,235969.0,5371.0,267.996577,12:30:00,0.00100844102487474,267.8578021637776
268.02,268.0718,267.77,267.81,114726.0,2575.0,267.92437,12:35:00,-0.0007462408119099928,267.8539777689893
267.795,267.85,267.42,267.55,145220.0,3110.0,267.549925,12:40:00,-0.0009708375340726771,267.829658250534
267.55,267.99,267.51,267.81,139305.0,3011.0,267.764394,12:45:00,0.0009717809755185325,267.8280855133286
267.79,268.14,267.655,267.97,146557.0,2976.0,267.954472,12:50:00,0.0005974384825062629,267.83943918474074
267.96,268.129,267.91,268.06,171531.0,3649.0,268.02034,12:55:00,0.0003358584916222096,267.8570847827244
268.035,268.73,268.02,268.5994,150784.0,2976.0,268.466032,13:00:00,0.0020122360665522088,267.9164722689779
268.62,268.92,268.54,268.72,176894.0,3497.0,268.739637,13:05:00,0.00044899579075763363,267.98075674694167
268.71,268.9,268.61,268.63,303295.0,5034.0,268.755307,13:10:00,-0.0003349211074725744,268.03269788677164
268.625,268.9,268.625,268.64,280579.0,3576.0,268.778066,13:15:00,3.722592413346604e-05,268.0812835012234
268.61,268.88,268.61,268.785,196641.0,3246.0,268.779953,13:20:00,0.0005397558070281416,268.137582361995
268.78,268.89,268.69,268.7727,120997.0,2410.0,268.785474,13:25:00,-4.576148222568133e-05,268.1883930524437
268.7529,268.88,268.555,268.58,119393.0,2660.0,268.742304,13:30:00,-0.0007169626974763421,268.21972233400703
268.59,268.75,268.5,268.64,114796.0,2445.0,268.643901,13:35:00,0.00022339712562358116,268.25334526386746
268.63,268.85,268.6,268.73,158124.0,2679.0,268.725043,13:40:00,0.00033502084574155155,268.2914783904453
268.75,268.78,268.55,268.705,115111.0,2086.0,268.677628,13:45:00,-9.303017899020549e-05,268.32456071597204
268.695,269.06,268.65,268.955,135907.0,2666.0,268.916784,13:50:00,0.0009303883440947569,268.3749966957101
268.95,269.03,268.79,268.805,113833.0,2186.0,268.917755,13:55:00,-0.0005577141157442345,268.4093974852832
268.8,268.92,268.61,268.74,124222.0,2578.0,268.746009,14:00:00,-0.00024181097821840414,268.43584605797105
268.74,269.03,268.735,268.89,141116.0,3088.0,268.909051,14:05:00,0.0005581603036390881,268.47217884285476
268.905,269.02,268.77,268.87,117727.0,2431.0,268.890463,14:10:00,-7.4379857934459e-05,268.50400491380583
268.87,269.01,268.8,268.8721,109559.0,2368.0,268.925768,14:15:00,7.810466024382734e-06,268.5334528427987
268.88,268.9,268.6,268.77,138628.0,2739.0,268.743985,14:20:00,-0.00037973445366779046,268.5523768058034
268.77,269.01,268.73,268.8318,121518.0,2517.0,268.858461,14:25:00,0.00022993637682788837,268.57473086828867
268.83,268.88,268.69,268.73,76031.0,1797.0,268.787061,14:30:00,-0.00037867543943825854,268.5871525046229
268.74,268.79,268.15,268.195,164085.0,3353.0,268.497414,14:35:00,-0.0019908458303874443,268.5557800584247
268.19,268.415,268.0,268.415,128347.0,2563.0,268.2098,14:40:00,0.0008202986632861453,268.54451757256015
268.4,268.6834,268.4,268.6601,112995.0,2343.0,268.529958,14:45:00,0.0009131382374307773,268.55376422808126
268.68,268.8,268.65,268.67,90663.0,1878.0,268.723201,14:50:00,3.6849535900662644e-05,268.5630631465735
268.66,268.73,268.58,268.675,91699.0,1963.0,268.645179,14:55:00,1.8610190940515636e-05,268.57201814511666
268.675,268.68,268.34,268.5527,143700.0,2944.0,268.492151,15:00:00,-0.0004551967991066608,268.57047268552594
268.55,268.89,268.55,268.63,195884.0,3701.0,268.741909,15:05:00,0.00028783922112851634,268.5752348933105
268.66,268.81,268.59,268.74,123879.0,2912.0,268.73254,15:10:00,0.00040948516546923663,268.5884161594633
268.73,268.76,268.49,268.74,158750.0,3355.0,268.626749,15:15:00,0.0,268.6005429154738
268.75,268.8,268.63,268.6825,104346.0,2393.0,268.714769,15:20:00,-0.00021396144972840592,268.60709950649374
268.675,268.875,268.5982,268.7401,176492.0,3444.0,268.728704,15:25:00,0.0002143794255300424,268.6177395821908
268.75,268.77,268.44,268.46,146604.0,3168.0,268.636999,15:30:00,-0.0010422709524927631,268.6051203760987
268.46,268.53,268.32,268.45,201088.0,3455.0,268.422378,15:35:00,-3.724949713179715e-05,268.592710710259
268.45,268.47,268.29,268.4,245948.0,4385.0,268.369943,15:40:00,-0.0001862544235425867,268.57729381257604
268.4,268.8,268.4,268.75,256142.0,4649.0,268.634389,15:45:00,0.001304023845007496,268.59111034126084
268.75,268.905,268.29,268.41,587136.0,10399.0,268.680392,15:50:00,-0.0012651162790696668,268.5766214814561
268.42,268.725,268.0,268.44,1180038.0,20290.0,268.525455,15:55:00,0.00011176930814782438,268.5656917403817
268.43,268.7,267.9,268.59,2313291.0,829.0,268.429008,16:00:00,0.0005587840858292115,268.56763640484365
268.61,270.96,268.43,270.23,1169649.0,21954.0,269.693273,09:30:00,0.006818181818182056,268.7006257247733
270.225,270.45,269.1675,269.2787,348408.0,7165.0,269.92447,09:35:00,-0.003520334529844904,268.746871741115
269.34,269.79,269.08,269.57,317794.0,6751.0,269.441398,09:40:00,0.001081778841029779,268.8127220991898
269.5825,269.6,268.93,269.33,288112.0,6686.0,269.311979,09:45:00,-0.0008903067848796686,268.85410438754604
269.37,269.57,268.87,269.475,273804.0,6156.0,269.264423,09:50:00,0.0005383729996659703,268.9037760987044
269.47,269.93,269.3601,269.81,252983.0,5492.0,269.686669,09:55:00,0.0012431579923926073,268.9762740942779
269.83,270.15,269.2,269.64,259933.0,5879.0,269.686961,10:00:00,-0.0006300730143434796,269.02937222297896
269.67,269.92,269.37,269.46,218213.0,5669.0,269.704432,10:05:00,-0.0006675567423231055,269.0638224787122
269.47,269.77,269.24,269.375,199954.0,4950.0,269.484275,10:10:00,-0.00031544570622721313,269.0887167027338
269.41,269.55,268.85,269.54,201039.0,5055.0,269.117468,10:15:00,0.0006125290023202279,269.124819396293
269.64,269.89,269.4683,269.8,131834.0,3560.0,269.714937,10:20:00,0.0009646063664019433,269.17883388557726
269.8258,269.97,269.68,269.97,112751.0,2921.0,269.860215,10:25:00,0.0006300963676797444,269.2421272189175
269.97,270.05,269.6,269.92,177749.0,4149.0,269.877322,10:30:00,-0.00018520576360336882,269.2963570762344
269.95,270.05,269.63,269.787,130390.0,3451.0,269.884062,10:35:00,-0.0004927385892117275,269.3356085333289
269.78,270.02,269.627,270.0,125418.0,3173.0,269.829079,10:40:00,0.0007895117259171247,269.38875987955663
270.0,270.73,269.97,270.45,219806.0,4460.0,270.419602,10:45:00,0.0016666666666667052,269.47365913165265
270.46,271.056,270.45,271.0299,245350.0,5233.0,270.843033,10:50:00,0.0021442041042707416,269.5981584584049
270.9973,271.78,270.972,270.972,477171.0,8547.0,271.386061,10:55:00,-0.0002136295663320853,269.70806582825725
270.96,271.57,270.76,271.5322,461142.0,8739.0,271.072304,11:00:00,0.002067372274626278,269.8539966188286
271.56,271.73,271.01,271.07,199887.0,4692.0,271.355808,11:05:00,-0.0017021922261889477,269.9512769241768
271.09,271.23,270.825,270.88,199924.0,3816.0,271.010573,11:10:00,-0.0007009259600840867,270.02557479473313
270.83,271.15,270.64,271.07,148106.0,3822.0,270.92632,11:15:00,0.0007014176018900198,270.10912883649274
271.07,271.3805,271.0116,271.31,140724.0,3507.0,271.201191,11:20:00,0.0008853801601063083,270.20519855637633
271.33,271.59,271.16,271.24,168989.0,4181.0,271.404197,11:25:00,-0.0002580074453576442,270.2879826931149
271.25,271.62,271.15,271.58,154450.0,3840.0,271.429371,11:30:00,0.0012535024332693823,270.3913441020736
271.57,271.8,271.4409,271.775,168489.0,3756.0,271.598414,11:35:00,0.000718020472788794,270.50203659795574
271.78,271.95,271.54,271.67,177365.0,3716.0,271.756417,11:40:00,-0.00038634900193157407,270.5954736887946
271.67,272.39,271.6365,272.375,204732.0,4150.0,272.023619,11:45:00,0.0025950601833106823,270.7378358198687
272.375,272.94,272.345,272.93,242586.0,4791.0,272.597396,11:50:00,0.0020376319412573896,270.9132089839471
272.93,273.01,272.6,272.97,228703.0,4920.0,272.82831,11:55:00,0.00014655772542426782,271.07775229084024
272.97,273.16,272.6,272.94,168698.0,3533.0,272.851802,12:00:00,-0.0001099021870536454,271.22673212890476
272.915,273.06,272.57,272.86,192189.0,4424.0,272.807581,12:05:00,-0.00029310471165822083,271.3573935758045
272.88,272.89,272.25,272.42,190300.0,3513.0,272.474675,12:10:00,-0.0016125485597009437,271.4424021000425
272.41,272.805,272.28,272.415,167625.0,3417.0,272.472272,12:15:00,-1.835401218708288e-05,271.52020994071444
272.42,272.77,272.39,272.51,97896.0,2505.0,272.555833,12:20:00,0.00034873263219714623,271.5993931535797
272.5201,272.82,272.5,272.605,133871.0,2792.0,272.616985,12:25:00,0.0003486110601447212,271.6798417088853
272.6,272.805,272.57,272.695,103128.0,2606.0,272.725246,12:30:00,0.00033014801636066515,271.76105437922547
272.69,272.965,272.69,272.84,158333.0,3031.0,272.847797,12:35:00,0.0005317295880011841,271.8473700357819
272.85,272.92,272.5901,272.605,123325.0,2791.0,272.807244,12:40:00,-0.0008613106582611163,271.90798043737334
272.61,273.0,272.6064,272.715,104003.0,2480.0,272.808597,12:45:00,0.00040351424221851673,271.97254200674826
272.71,272.885,272.6,272.72,123440.0,2513.0,272.705823,12:50:00,1.833415837060315e-05,272.0323386499276
272.7385,272.74,272.385,272.455,151317.0,2663.0,272.573666,12:55:00,-0.0009716925784689634,272.0661515598683
272.45,272.68,272.31,272.67,130790.0,2922.0,272.519299,13:00:00,0.0007891211392707653,272.114459437622
272.65,272.8,272.49,272.565,173369.0,3693.0,272.594249,13:05:00,-0.00038508086698207933,272.15050268435795
272.55,272.7019,272.46,272.6,97161.0,2210.0,272.589808,13:10:00,0.00012840973712702208,272.1864624712116
272.625,272.7277,272.4791,272.54,91907.0,1652.0,272.589462,13:15:00,-0.00022010271460015662,272.2147454746741
272.53,272.95,272.515,272.8,143273.0,2928.0,272.772802,13:20:00,0.0009539884053717529,272.26156583846597
272.83,272.9799,272.73,272.87,89051.0,2169.0,272.836174,13:25:00,0.0002565982404691969,272.3102405730776
272.8699,273.1599,272.84,273.1,99022.0,2614.0,273.043632,13:30:00,0.0008428922197383226,272.3734213292482
273.1,273.62,273.1,273.519,177211.0,3799.0,273.408695,13:35:00,0.001534236543390577,272.4650676255998
273.52,274.12,273.45,273.85,250523.0,4741.0,273.879849,13:40:00,0.0012101535907926841,272.57586221854524
273.85,273.88,273.32,273.57,181005.0,3382.0,273.539278,13:45:00,-0.0010224575497536081,272.6553932430385
273.5417,273.73,273.4808,273.5504,155856.0,2872.0,273.595084,13:50:00,-7.164528274283821e-05,272.72699378523276
273.56,273.59,273.17,273.59,185625.0,3700.0,273.394931,13:55:00,0.00014476308570543495,272.7960342838667
273.7355,273.82,273.2708,273.47,201707.0,4085.0,273.544501,14:00:00,-0.00043861252238730497,272.8499515422009
273.49,273.6,273.155,273.35,210993.0,3683.0,273.381758,14:05:00,-0.00043880498775006327,272.8899554195372
273.33,273.39,272.9104,273.02,184634.0,3356.0,273.112717,14:10:00,-0.0012072434607647287,272.9003589861447
273.03,273.73,272.95,273.475,227483.0,3939.0,273.314387,14:15:00,0.0016665445754890928,272.946330267946
273.5,273.98,273.45,273.795,153325.0,3147.0,273.733337,14:20:00,0.001170125239966957,273.0142238474517
273.81,274.08,273.7,273.995,174737.0,3175.0,273.903365,14:25:00,0.0007304735294655362,273.0926859406565
274.01,274.19,273.85,274.0,166447.0,3249.0,274.000292,14:30:00,1.8248508184548484e-05,273.16527106625585
274.04,274.04,272.04,272.15,528407.0,10660.0,272.804588,14:35:00,-0.006751824817518348,273.0840493800784
272.17,272.91,271.88,272.35,321280.0,6508.0,272.285355,14:40:00,0.0007348888480618321,273.02532542908875
272.295,273.3,272.16,273.2375,255253.0,4460.0,272.828129,14:45:00,0.003258674499724501,273.04229939491677
273.31,273.85,273.26,273.695,265342.0,4666.0,273.595043,14:50:00,0.001674367537398691,273.0945154437625
273.74,273.98,273.41,273.6,293924.0,4447.0,273.678648,14:55:00,-0.00034710170079821356,273.13495420857424
273.64,273.8833,273.06,273.11,237629.0,4187.0,273.514302,15:00:00,-0.0017909356725146486,273.1329578718741
273.09,274.4,273.05,274.22,288026.0,4866.0,273.878118,15:05:00,0.00406429643733297,273.2199212426936
274.22,274.36,273.88,274.14,181601.0,3566.0,274.125487,15:10:00,-0.00029173656188474784,273.2935275437215
274.16,274.3,273.45,273.72,168388.0,3547.0,273.825839,15:15:00,-0.001532063908951442,273.32764534041286
273.68,274.09,273.41,273.9,174734.0,3696.0,273.801812,15:20:00,0.0006576063130203647,273.37343371341325
273.87,274.25,273.49,273.7161,242218.0,4517.0,273.906895,15:25:00,-0.0006714129244249634,273.4008470164688
273.7,274.44,273.555,274.32,262997.0,5283.0,274.094445,15:30:00,0.0022063006158570264,273.4743792554686
274.2568,274.8,273.85,274.8,250867.0,5000.0,274.306041,15:35:00,0.0017497812773403787,273.5804289154521
274.78,274.98,274.2314,274.54,402553.0,6742.0,274.610533,15:40:00,-0.0009461426491993441,273.6571946024963
274.52,275.2038,274.52,275.085,448754.0,8162.0,274.8784,15:45:00,0.001985138777591544,273.77141903468043
275.12,275.97,275.06,275.7555,621108.0,12420.0,275.59058,15:50:00,0.0024374284312120853,273.9301455123966
275.74,275.9,275.16,275.83,1207059.0,18723.0,275.464242,15:55:00,0.00027016686883851726,274.08213387183713
275.85,296.03,275.17,295.45,2936852.0,13794.0,276.808087,16:00:00,0.07113076895189074,275.7915631665628
291.98,291.98,285.2,285.81,3727788.0,60775.0,288.187684,09:30:00,-0.020527758738862256,276.5930381151671
285.62,286.2,281.2,282.6,2168365.0,39650.0,283.27541,09:35:00,-0.011231237535425542,277.07359506701795
282.5972,283.81,280.53,280.84,1905944.0,34173.0,282.405695,09:40:00,-0.006227883934890488,277.3749074622704
280.77,285.01,280.45,284.559,1591554.0,27335.0,283.775541,09:45:00,0.013242415610312142,277.94963486636607
284.53,289.25,284.3718,289.1,2034069.0,34476.0,287.070722,09:50:00,0.01595802627926024,278.84166407859504
289.12,289.59,287.4,288.33,1345283.0,23649.0,288.427356,09:55:00,-0.0026634382566587123,279.6007309535117
288.37,289.94,288.15,289.7399,1116559.0,19855.0,289.271516,10:00:00,0.0048898831200361315,280.41186447841466
289.67,290.54,289.04,290.21,1075328.0,19043.0,289.973254,10:05:00,0.0016224896881651407,281.1957153211941
290.23,290.45,288.96,289.9825,870843.0,15740.0,289.524947,10:10:00,-0.0007839150959648711,281.89865809636694
289.92,290.4699,289.3101,289.93,813083.0,13616.0,289.813577,10:15:00,-0.00018104540791252788,282.5411654493878
289.88,290.12,288.64,289.0131,731154.0,13238.0,289.327133,10:20:00,-0.0031624874969820027,283.0589202139781
288.9693,290.045,288.81,289.665,620075.0,10409.0,289.508745,10:25:00,0.0022556070987787002,283.5874065973683
289.66,290.6714,289.33,290.3,703156.0,11151.0,290.184396,10:30:00,0.0021921875269708124,284.1244140700541
