timestamp,open,high,low,close,volume,trade_count,vwap,Time
2025-10-27 12:10:00,683.69,683.69,683.54,683.62,393872.0,7821.0,683.607446,12:10:00
2025-10-27 12:15:00,683.62,683.63,683.46,683.46,336006.0,7174.0,683.539596,12:15:00
2025-10-27 12:20:00,683.47,683.625,683.375,683.615,358410.0,7113.0,683.508754,12:20:00
2025-10-27 12:25:00,683.6199,683.62,683.45,683.5,355974.0,5822.0,683.515588,12:25:00
2025-10-27 12:30:00,683.51,683.76,683.5058,683.695,458788.0,6746.0,683.656749,12:30:00
2025-10-27 12:35:00,683.69,683.77,683.551,683.57,290337.0,5137.0,683.662085,12:35:00
2025-10-27 12:40:00,683.56,683.72,683.52,683.65,302609.0,5312.0,683.618046,12:40:00
2025-10-27 12:45:00,683.655,683.695,683.54,683.67,207475.0,4346.0,683.632428,12:45:00
2025-10-27 12:50:00,683.67,683.8756,683.67,683.83,345396.0,5963.0,683.788813,12:50:00
2025-10-27 12:55:00,683.83,683.88,683.69,683.74,374545.0,5721.0,683.779743,12:55:00
2025-10-27 13:00:00,683.75,683.79,683.67,683.77,425453.0,5260.0,683.748889,13:00:00
2025-10-27 13:05:00,683.775,683.79,683.5603,683.5603,350314.0,5446.0,683.691672,13:05:00
2025-10-27 13:10:00,683.57,683.645,683.455,683.625,423543.0,5358.0,683.560239,13:10:00
2025-10-27 13:15:00,683.62,683.67,683.41,683.42,335873.0,5231.0,683.549551,13:15:00
2025-10-27 13:20:00,683.42,683.43,683.21,683.22,615479.0,6056.0,683.295625,13:20:00
2025-10-27 13:25:00,683.2101,683.445,683.17,683.4399,410183.0,5833.0,683.351282,13:25:00
2025-10-27 13:30:00,683.44,683.61,683.315,683.5899,320104.0,5428.0,683.470114,13:30:00
2025-10-27 13:35:00,683.585,683.785,683.511,683.78,278725.0,4801.0,683.659712,13:35:00
2025-10-27 13:40:00,683.77,683.97,683.73,683.93,930045.0,9385.0,683.890571,13:40:00
2025-10-27 13:45:00,683.94,683.99,683.85,683.9001,671719.0,7148.0,683.938599,13:45:00
2025-10-27 13:50:00,683.91,683.91,683.78,683.8201,329191.0,4810.0,683.814932,13:50:00
2025-10-27 13:55:00,683.82,683.95,683.81,683.94,463757.0,5760.0,683.913321,13:55:00
2025-10-27 14:00:00,683.93,683.96,683.76,683.89,398149.0,5223.0,683.864599,14:00:00
2025-10-27 14:05:00,683.89,683.94,683.81,683.9,219641.0,3749.0,683.884281,14:05:00
2025-10-27 14:10:00,683.91,683.9299,683.83,683.87,299392.0,3849.0,683.867514,14:10:00
2025-10-27 14:15:00,683.865,683.93,683.82,683.875,332278.0,3750.0,683.879303,14:15:00
2025-10-27 14:20:00,683.8701,683.965,683.86,683.865,273080.0,3770.0,683.914952,14:20:00
2025-10-27 14:25:00,683.87,683.9198,683.8,683.85,527281.0,4039.0,683.867348,14:25:00
2025-10-27 14:30:00,683.855,684.03,683.855,684.0,410064.0,5365.0,683.956938,14:30:00
2025-10-27 14:35:00,683.995,684.06,683.89,684.0,607673.0,6546.0,683.985877,14:35:00
2025-10-27 14:40:00,684.01,684.12,683.965,684.07,475500.0,6016.0,684.043935,14:40:00
2025-10-27 14:45:00,684.07,684.16,684.01,684.07,441297.0,5712.0,684.103988,14:45:00
2025-10-27 14:50:00,684.065,684.13,683.98,684.1,405044.0,5345.0,684.05905,14:50:00
2025-10-27 14:55:00,684.09,684.25,684.08,684.145,609828.0,7065.0,684.1914,14:55:00
2025-10-27 15:00:00,684.15,684.16,684.02,684.05,404418.0,5024.0,684.077776,15:00:00
2025-10-27 15:05:00,684.05,684.23,684.04,684.21,447057.0,5466.0,684.14047,15:05:00
2025-10-27 15:10:00,684.2,684.3,684.12,684.175,571488.0,6880.0,684.208643,15:10:00
2025-10-27 15:15:00,684.17,684.17,684.0,684.01,645628.0,7592.0,684.055223,15:15:00
2025-10-27 15:20:00,684.01,684.145,684.0,684.14,612986.0,6438.0,684.078105,15:20:00
2025-10-27 15:25:00,684.14,684.24,684.12,684.23,494168.0,6886.0,684.185562,15:25:00
2025-10-27 15:30:00,684.23,684.38,684.185,684.345,792261.0,9017.0,684.317403,15:30:00
2025-10-27 15:35:00,684.35,684.76,684.32,684.69,1557187.0,11450.0,684.569161,15:35:00
2025-10-27 15:40:00,684.695,684.71,684.51,684.65,1016294.0,11425.0,684.63585,15:40:00
2025-10-27 15:45:00,684.645,685.15,684.61,685.04,2267825.0,22206.0,684.954043,15:45:00
2025-10-27 15:50:00,685.05,685.53,684.99,685.49,3009844.0,30816.0,685.296951,15:50:00
2025-10-27 15:55:00,685.49,685.54,685.17,685.18,4674572.0,40749.0,685.372206,15:55:00
2025-10-27 16:00:00,685.19,685.58,685.17,685.58,2196142.0,3404.0,685.260086,16:00:00
2025-10-28 09:30:00,687.07,687.225,686.66,686.8,1942612.0,26561.0,686.951272,09:30:00
2025-10-28 09:35:00,686.8,686.83,686.12,686.175,1413733.0,20269.0,686.410642,09:35:00
2025-10-28 09:40:00,686.18,686.29,685.86,685.98,942465.0,15481.0,686.091425,09:40:00
2025-10-28 09:45:00,685.98,686.0335,685.18,685.665,1079437.0,17225.0,685.622028,09:45:00
2025-10-28 09:50:00,685.67,685.69,685.12,685.34,1057664.0,17787.0,685.391371,09:50:00
2025-10-28 09:55:00,685.34,686.38,685.29,685.6201,1267406.0,15334.0,685.799711,09:55:00
2025-10-28 10:00:00,685.71,685.9301,685.52,685.92,525211.0,10776.0,685.69065,10:00:00
2025-10-28 10:05:00,685.92,685.96,685.5,685.8,548566.0,12239.0,685.741085,10:05:00
2025-10-28 10:10:00,685.81,685.94,685.66,685.805,563409.0,12030.0,685.798296,10:10:00
2025-10-28 10:15:00,685.8,685.94,685.68,685.765,517066.0,13808.0,685.80892,10:15:00
2025-10-28 10:20:00,685.79,686.11,685.68,685.9,481309.0,10774.0,685.884767,10:20:00
2025-10-28 10:25:00,685.9,686.1582,685.71,686.13,516920.0,10677.0,685.97502,10:25:00
2025-10-28 10:30:00,686.12,686.2,685.8,686.025,658219.0,11315.0,686.005966,10:30:00
2025-10-28 10:35:00,686.03,686.37,685.93,685.96,691939.0,11844.0,686.166382,10:35:00
2025-10-28 10:40:00,685.97,686.02,685.715,685.89,473785.0,9787.0,685.853337,10:40:00
2025-10-28 10:45:00,685.9,686.2,685.59,686.105,564324.0,10091.0,685.946739,10:45:00
2025-10-28 10:50:00,686.1,686.21,685.881,686.05,407281.0,9067.0,686.085717,10:50:00
2025-10-28 10:55:00,686.045,686.115,685.685,685.85,627658.0,10231.0,685.892752,10:55:00
2025-10-28 11:00:00,685.86,686.1,685.79,685.835,413721.0,7741.0,685.962989,11:00:00
2025-10-28 11:05:00,685.83,686.21,685.78,686.125,402620.0,7624.0,686.038353,11:05:00
2025-10-28 11:10:00,686.105,686.12,685.6651,685.82,293615.0,7009.0,685.871712,11:10:00
2025-10-28 11:15:00,685.83,685.987,685.76,685.86,1312006.0,7732.0,685.849321,11:15:00
2025-10-28 11:20:00,685.87,685.88,685.51,685.6,332117.0,8240.0,685.650904,11:20:00
2025-10-28 11:25:00,685.59,685.69,685.37,685.53,375069.0,8807.0,685.543865,11:25:00
2025-10-28 11:30:00,685.52,685.53,685.16,685.17,405685.0,8269.0,685.353562,11:30:00
2025-10-28 11:35:00,685.18,685.495,684.83,685.47,734213.0,11004.0,685.240042,11:35:00
2025-10-28 11:40:00,685.48,685.4944,685.03,685.12,430715.0,7700.0,685.192617,11:40:00
2025-10-28 11:45:00,685.125,685.35,685.0,685.255,440849.0,8013.0,685.167501,11:45:00
2025-10-28 11:50:00,685.25,685.46,685.25,685.415,389809.0,7349.0,685.38282,11:50:00
2025-10-28 11:55:00,685.42,685.61,685.32,685.58,306170.0,6905.0,685.489558,11:55:00
2025-10-28 12:00:00,685.58,685.895,685.58,685.7,465757.0,8321.0,685.742637,12:00:00
2025-10-28 12:05:00,685.705,686.022,685.665,685.99,395355.0,6689.0,685.894531,12:05:00
2025-10-28 12:10:00,685.99,686.0,685.745,685.795,316866.0,5543.0,685.86475,12:10:00
2025-10-28 12:15:00,685.79,685.95,685.7,685.8301,315824.0,5815.0,685.85612,12:15:00
2025-10-28 12:20:00,685.81,685.83,685.6,685.75,270820.0,4994.0,685.70653,12:20:00
2025-10-28 12:25:00,685.76,686.2245,685.745,686.182,323547.0,5787.0,686.019697,12:25:00
2025-10-28 12:30:00,686.18,688.32,686.06,686.6,2232288.0,26732.0,686.786883,12:30:00
2025-10-28 12:35:00,686.585,686.64,686.16,686.28,475417.0,7829.0,686.398785,12:35:00
2025-10-28 12:40:00,686.28,686.73,686.2,686.73,429658.0,7062.0,686.446575,12:40:00
2025-10-28 12:45:00,686.725,687.115,686.675,686.8652,599158.0,8502.0,686.947663,12:45:00
2025-10-28 12:50:00,686.85,687.16,686.785,686.98,526830.0,7714.0,686.97734,12:50:00
2025-10-28 12:55:00,686.98,687.0342,686.85,686.9,382468.0,4757.0,686.941448,12:55:00
2025-10-28 13:00:00,686.88,687.37,686.86,687.219,349687.0,5145.0,687.232218,13:00:00
2025-10-28 13:05:00,687.22,687.295,686.99,687.0506,303380.0,5202.0,687.15399,13:05:00
2025-10-28 13:10:00,687.06,687.32,686.87,687.165,527710.0,8489.0,687.192252,13:10:00
2025-10-28 13:15:00,687.17,687.3199,686.9,687.07,454641.0,7435.0,687.126411,13:15:00
2025-10-28 13:20:00,687.06,687.3,687.05,687.265,276656.0,4758.0,687.167006,13:20:00
2025-10-28 13:25:00,687.27,687.27,686.97,687.01,391222.0,5968.0,687.106631,13:25:00
2025-10-28 13:30:00,687.02,687.14,686.875,687.075,363024.0,6379.0,687.024163,13:30:00
2025-10-28 13:35:00,687.06,687.28,687.06,687.125,321715.0,5477.0,687.176372,13:35:00
2025-10-28 13:40:00,687.13,687.3255,687.115,687.3,411420.0,5908.0,687.258534,13:40:00
2025-10-28 13:45:00,687.3,687.52,687.1201,687.44,422568.0,6242.0,687.314294,13:45:00
2025-10-28 13:50:00,687.44,687.71,687.41,687.625,552975.0,5951.0,687.593226,13:50:00
2025-10-28 13:55:00,687.62,687.68,687.37,687.6017,491747.0,5939.0,687.525601,13:55:00
2025-10-28 14:00:00,687.61,687.71,687.54,687.71,358668.0,5045.0,687.631099,14:00:00
2025-10-28 14:05:00,687.71,687.75,687.5552,687.6,370659.0,4731.0,687.653999,14:05:00
2025-10-28 14:10:00,687.6,687.86,687.585,687.825,429159.0,5884.0,687.744577,14:10:00
2025-10-28 14:15:00,687.82,688.33,687.784,688.32,653172.0,7084.0,688.090025,14:15:00
2025-10-28 14:20:00,688.32,688.4,688.18,688.25,593481.0,6445.0,688.300397,14:20:00
2025-10-28 14:25:00,688.25,688.3,687.98,688.051,543251.0,6465.0,688.114335,14:25:00
2025-10-28 14:30:00,688.055,688.19,687.95,688.0,417075.0,5345.0,688.073501,14:30:00
2025-10-28 14:35:00,688.01,688.02,687.8,687.815,300696.0,4485.0,687.898343,14:35:00
2025-10-28 14:40:00,687.815,688.035,687.78,687.98,453327.0,4947.0,687.901532,14:40:00
2025-10-28 14:45:00,687.97,687.97,687.82,687.915,513228.0,5407.0,687.891859,14:45:00
2025-10-28 14:50:00,687.92,688.12,687.9,688.071,419859.0,5100.0,688.068121,14:50:00
2025-10-28 14:55:00,688.065,688.17,687.87,688.155,308683.0,4354.0,688.017081,14:55:00
2025-10-28 15:00:00,688.148,688.148,687.82,687.9852,1466612.0,5971.0,687.932057,15:00:00
2025-10-28 15:05:00,687.99,688.2352,687.98,688.23,740350.0,7195.0,688.096861,15:05:00
2025-10-28 15:10:00,688.22,688.26,688.0942,688.21,623859.0,7395.0,688.164558,15:10:00
2025-10-28 15:15:00,688.21,688.21,687.98,688.18,676714.0,7492.0,688.10704,15:15:00
2025-10-28 15:20:00,688.185,688.34,688.135,688.335,538921.0,5354.0,688.219155,15:20:00
2025-10-28 15:25:00,688.33,688.905,688.22,688.69,987202.0,9897.0,688.626024,15:25:00
2025-10-28 15:30:00,688.7,688.71,688.43,688.51,1024040.0,9703.0,688.589857,15:30:00
2025-10-28 15:35:00,688.51,688.56,687.95,687.97,1384629.0,12710.0,688.201583,15:35:00
2025-10-28 15:40:00,687.97,687.97,687.43,687.53,1584775.0,17060.0,687.617594,15:40:00
2025-10-28 15:45:00,687.54,687.77,687.32,687.385,1380452.0,13144.0,687.526842,15:45:00
2025-10-28 15:50:00,687.37,687.48,686.905,687.26,2020590.0,21134.0,687.199016,15:50:00
2025-10-28 15:55:00,687.27,687.46,686.92,686.98,4058484.0,30047.0,687.187593,15:55:00
2025-10-28 16:00:00,686.98,687.2,686.75,687.03,1980351.0,2605.0,687.047211,16:00:00
2025-10-29 09:30:00,688.72,688.94,688.15,688.83,2033527.0,26690.0,688.592516,09:30:00
2025-10-29 09:35:00,688.84,689.08,688.66,688.87,1335879.0,19347.0,688.883965,09:35:00
2025-10-29 09:40:00,688.88,689.26,688.66,689.23,1082929.0,16219.0,688.931423,09:40:00
2025-10-29 09:45:00,689.24,689.36,688.72,688.9201,1401283.0,20923.0,689.075156,09:45:00
2025-10-29 09:50:00,688.92,689.4,688.71,689.29,1120144.0,16506.0,689.098404,09:50:00
2025-10-29 09:55:00,689.29,689.69,689.2223,689.57,1015297.0,14579.0,689.468135,09:55:00
2025-10-29 10:00:00,689.59,689.7,689.09,689.1851,817568.0,18807.0,689.419188,10:00:00
2025-10-29 10:05:00,689.18,689.19,688.68,688.85,942649.0,15777.0,688.953507,10:05:00
2025-10-29 10:10:00,688.84,689.055,688.45,688.79,1041511.0,15721.0,688.799133,10:10:00
2025-10-29 10:15:00,688.79,688.896,688.53,688.71,658938.0,12379.0,688.737433,10:15:00
2025-10-29 10:20:00,688.72,689.05,688.575,688.87,710649.0,13535.0,688.851219,10:20:00
2025-10-29 10:25:00,688.85,689.01,688.64,688.98,780066.0,13896.0,688.828178,10:25:00
2025-10-29 10:30:00,688.98,689.1101,688.74,688.86,777903.0,13160.0,688.92512,10:30:00
2025-10-29 10:35:00,688.88,688.975,688.66,688.76,755347.0,12802.0,688.830484,10:35:00
2025-10-29 10:40:00,688.76,688.81,688.19,688.28,998103.0,14829.0,688.517501,10:40:00
2025-10-29 10:45:00,688.29,688.54,688.09,688.12,884313.0,12549.0,688.363422,10:45:00
2025-10-29 10:50:00,688.12,688.6,687.81,688.465,1139476.0,15442.0,688.296273,10:50:00
2025-10-29 10:55:00,688.47,688.49,688.285,688.35,850972.0,11733.0,688.385389,10:55:00
2025-10-29 11:00:00,688.36,688.49,688.05,688.0572,898612.0,12543.0,688.304241,11:00:00
2025-10-29 11:05:00,688.05,688.54,688.05,688.37,1607678.0,11514.0,688.397009,11:05:00
2025-10-29 11:10:00,688.39,688.44,688.08,688.37,783321.0,11015.0,688.243911,11:10:00
2025-10-29 11:15:00,688.36,688.57,688.11,688.55,787876.0,11868.0,688.336806,11:15:00
2025-10-29 11:20:00,688.54,688.77,688.43,688.705,758128.0,9575.0,688.572529,11:20:00
2025-10-29 11:25:00,688.705,688.8196,688.31,688.31,921098.0,10503.0,688.540464,11:25:00
2025-10-29 11:30:00,688.32,688.37,688.07,688.1,641916.0,9880.0,688.200684,11:30:00
2025-10-29 11:35:00,688.09,688.3,687.89,688.23,754855.0,10529.0,688.077679,11:35:00
2025-10-29 11:40:00,688.23,688.38,688.11,688.22,621560.0,9354.0,688.256426,11:40:00
2025-10-29 11:45:00,688.2199,688.33,687.84,688.305,1974430.0,10339.0,688.17286,11:45:00
2025-10-29 11:50:00,688.31,688.36,688.03,688.32,433197.0,7395.0,688.216741,11:50:00
2025-10-29 11:55:00,688.33,688.33,687.9,688.05,427652.0,7870.0,688.15012,11:55:00
2025-10-29 12:00:00,688.04,688.06,687.59,687.62,504948.0,8320.0,687.828945,12:00:00
2025-10-29 12:05:00,687.625,688.15,687.59,687.915,618451.0,8602.0,687.842324,12:05:00
2025-10-29 12:10:00,687.94,688.105,687.67,688.03,270826.0,4450.0,687.939304,12:10:00
2025-10-29 12:15:00,688.02,688.205,687.98,688.2,348556.0,5012.0,688.108118,12:15:00
2025-10-29 12:20:00,688.21,688.51,688.185,688.47,369292.0,5650.0,688.371318,12:20:00
2025-10-29 12:25:00,688.46,688.53,688.34,688.47,231240.0,4175.0,688.420321,12:25:00
2025-10-29 12:30:00,688.47,688.64,688.4,688.47,326103.0,4781.0,688.527144,12:30:00
2025-10-29 12:35:00,688.48,688.565,688.3051,688.4,258811.0,4135.0,688.426079,12:35:00
2025-10-29 12:40:00,688.39,688.575,688.365,688.505,310367.0,4987.0,688.491699,12:40:00
2025-10-29 12:45:00,688.505,688.78,688.415,688.44,365837.0,6215.0,688.614773,12:45:00
2025-10-29 12:50:00,688.44,688.725,688.32,688.685,238590.0,4250.0,688.575389,12:50:00
2025-10-29 12:55:00,688.69,688.76,688.5,688.55,272510.0,4709.0,688.670247,12:55:00
2025-10-29 13:00:00,688.55,688.64,688.4,688.61,454442.0,5314.0,688.528009,13:00:00
2025-10-29 13:05:00,688.61,688.615,688.395,688.42,216868.0,3770.0,688.497661,13:05:00
2025-10-29 13:10:00,688.42,688.645,688.28,688.63,199793.0,4115.0,688.471097,13:10:00
2025-10-29 13:15:00,688.63,688.81,688.48,688.5058,242871.0,4263.0,688.648668,13:15:00
2025-10-29 13:20:00,688.5001,688.5059,688.185,688.22,251588.0,4272.0,688.362212,13:20:00
2025-10-29 13:25:00,688.21,688.21,687.74,687.93,485985.0,7241.0,687.89006,13:25:00
2025-10-29 13:30:00,687.89,687.92,687.62,687.83,401642.0,7487.0,687.751058,13:30:00
2025-10-29 13:35:00,687.83,688.03,687.83,687.95,397920.0,5891.0,687.926323,13:35:00
2025-10-29 13:40:00,687.95,688.16,687.85,688.13,287158.0,5077.0,688.033695,13:40:00
2025-10-29 13:45:00,688.11,688.32,687.89,688.27,341755.0,5261.0,688.143021,13:45:00
2025-10-29 13:50:00,688.275,688.54,688.17,688.26,443833.0,6264.0,688.388693,13:50:00
2025-10-29 13:55:00,688.26,688.3,687.8744,688.1699,402422.0,5157.0,688.098158,13:55:00
2025-10-29 14:00:00,688.11,688.94,687.51,688.02,1382262.0,15417.0,688.150329,14:00:00
2025-10-29 14:05:00,688.02,688.52,687.33,688.24,797660.0,12280.0,687.913575,14:05:00
2025-10-29 14:10:00,688.26,688.36,687.545,687.61,618956.0,7964.0,687.947484,14:10:00
2025-10-29 14:15:00,687.62,688.225,687.35,688.05,697439.0,10366.0,687.788119,14:15:00
2025-10-29 14:20:00,688.06,688.06,687.39,687.7856,555587.0,8972.0,687.69569,14:20:00
2025-10-29 14:25:00,687.8,688.0698,687.495,688.0,440908.0,7347.0,687.705444,14:25:00
2025-10-29 14:30:00,688.0,688.72,687.82,688.48,927830.0,12353.0,688.327427,14:30:00
2025-10-29 14:35:00,688.465,688.555,683.49,683.55,5519379.0,59972.0,685.357089,14:35:00
2025-10-29 14:40:00,683.55,685.08,682.87,683.29,3538007.0,41359.0,683.664406,14:40:00
2025-10-29 14:45:00,683.3,685.02,683.14,684.73,2102099.0,25505.0,684.324821,14:45:00
2025-10-29 14:50:00,684.7,686.55,684.65,686.07,2119043.0,23473.0,685.691765,14:50:00
2025-10-29 14:55:00,686.05,686.92,685.53,686.04,1727408.0,18214.0,686.197111,14:55:00
2025-10-29 15:00:00,686.06,686.75,684.47,684.73,1525081.0,17715.0,685.594333,15:00:00
2025-10-29 15:05:00,684.74,686.83,684.68,686.2,1215190.0,14349.0,686.108179,15:05:00
2025-10-29 15:10:00,686.19,686.72,685.81,686.009,1163118.0,10665.0,686.214202,15:10:00
2025-10-29 15:15:00,686.07,686.32,684.98,685.9,1291563.0,13731.0,685.744183,15:15:00
2025-10-29 15:20:00,685.81,686.51,685.33,685.67,1356127.0,10672.0,685.861705,15:20:00
2025-10-29 15:25:00,685.69,686.68,685.28,685.43,966349.0,11613.0,685.992689,15:25:00
2025-10-29 15:30:00,685.39,685.75,684.62,684.96,863734.0,12379.0,685.129165,15:30:00
2025-10-29 15:35:00,684.95,685.5,684.05,685.4,1570107.0,18430.0,684.733984,15:35:00
2025-10-29 15:40:00,685.41,685.62,684.6401,685.488,1252128.0,17674.0,685.20306,15:40:00
2025-10-29 15:45:00,685.485,686.62,685.42,686.16,2037913.0,26663.0,686.053286,15:45:00
2025-10-29 15:50:00,686.18,687.28,686.17,686.48,2047092.0,26554.0,686.868977,15:50:00
2025-10-29 15:55:00,686.47,687.36,686.24,687.3,3729701.0,34859.0,686.705673,15:55:00
2025-10-29 16:00:00,687.295,689.0,685.26,688.17,2003131.0,5871.0,687.514331,16:00:00
2025-10-30 09:30:00,683.9,683.91,683.06,683.2,2406441.0,34766.0,683.367947,09:30:00
2025-10-30 09:35:00,683.19,683.2199,681.39,681.87,2242950.0,29610.0,682.066467,09:35:00
2025-10-30 09:40:00,681.86,682.77,681.46,682.43,1872673.0,26394.0,682.050896,09:40:00
2025-10-30 09:45:00,682.42,684.36,682.22,683.97,1602899.0,22688.0,683.442032,09:45:00
2025-10-30 09:50:00,683.97,685.64,683.93,685.34,1644542.0,22236.0,684.935828,09:50:00
2025-10-30 09:55:00,685.35,685.46,684.67,685.005,1180207.0,17231.0,685.0759,09:55:00
2025-10-30 10:00:00,685.005,685.94,684.24,684.41,1664048.0,23409.0,685.151971,10:00:00
2025-10-30 10:05:00,684.4,685.56,684.35,684.54,970913.0,16030.0,684.963084,10:05:00
2025-10-30 10:10:00,684.55,684.96,683.83,684.815,1035917.0,16988.0,684.428691,10:10:00
2025-10-30 10:15:00,684.84,684.88,683.69,683.8499,945247.0,15328.0,684.179225,10:15:00
2025-10-30 10:20:00,683.84,684.67,683.25,683.67,1050238.0,16667.0,684.020382,10:20:00
2025-10-30 10:25:00,683.65,684.08,683.29,683.47,655492.0,11962.0,683.678297,10:25:00
2025-10-30 10:30:00,683.46,684.5698,683.41,684.43,764888.0,12602.0,684.20116,10:30:00
2025-10-30 10:35:00,684.41,684.81,683.93,684.41,611487.0,11248.0,684.480037,10:35:00
2025-10-30 10:40:00,684.45,685.72,684.45,685.2401,719405.0,12229.0,685.244569,10:40:00
2025-10-30 10:45:00,685.24,685.44,684.44,684.7097,694184.0,11545.0,684.814224,10:45:00
2025-10-30 10:50:00,684.72,684.87,683.64,684.03,599370.0,10937.0,684.24215,10:50:00
2025-10-30 10:55:00,684.0,684.62,683.69,684.41,718252.0,12426.0,684.119701,10:55:00
2025-10-30 11:00:00,684.41,685.06,684.4,684.93,473951.0,9989.0,684.728948,11:00:00
2025-10-30 11:05:00,684.92,685.13,684.47,685.02,654364.0,10533.0,684.815651,11:05:00
2025-10-30 11:10:00,685.02,685.34,684.89,685.29,390947.0,8123.0,685.172343,11:10:00
2025-10-30 11:15:00,685.29,685.33,684.81,685.24,426798.0,8981.0,685.09293,11:15:00
2025-10-30 11:20:00,685.25,685.53,685.03,685.19,410674.0,8647.0,685.256882,11:20:00
2025-10-30 11:25:00,685.21,685.23,684.68,684.8,348750.0,7173.0,684.927422,11:25:00
2025-10-30 11:30:00,684.8,684.91,684.215,684.385,519997.0,8048.0,684.512073,11:30:00
2025-10-30 11:35:00,684.38,684.45,683.58,683.725,526232.0,9547.0,683.905304,11:35:00
2025-10-30 11:40:00,683.71,683.725,683.15,683.56,826742.0,11323.0,683.39051,11:40:00
2025-10-30 11:45:00,683.55,683.77,683.01,683.34,845515.0,11528.0,683.438399,11:45:00
2025-10-30 11:50:00,683.34,683.58,683.2346,683.52,396408.0,9114.0,683.414404,11:50:00
2025-10-30 11:55:00,683.52,684.03,683.305,683.38,604134.0,10912.0,683.686709,11:55:00
2025-10-30 12:00:00,683.4,684.185,683.22,684.115,524163.0,8848.0,683.577212,12:00:00
2025-10-30 12:05:00,684.13,684.8001,683.98,684.77,513062.0,7395.0,684.432275,12:05:00
2025-10-30 12:10:00,684.77,685.14,684.585,685.06,473417.0,8252.0,684.866649,12:10:00
2025-10-30 12:15:00,685.08,685.1,684.79,684.9013,351686.0,6230.0,684.93107,12:15:00
2025-10-30 12:20:00,684.9,685.04,684.525,685.025,374618.0,6459.0,684.778609,12:20:00
2025-10-30 12:25:00,685.04,685.15,684.74,684.93,305842.0,5162.0,684.992868,12:25:00
2025-10-30 12:30:00,684.95,684.95,683.98,684.0,466883.0,7691.0,684.511189,12:30:00
2025-10-30 12:35:00,684.0,684.0985,683.58,683.98,524572.0,8817.0,683.864092,12:35:00
2025-10-30 12:40:00,684.0,684.3499,683.7,684.28,491054.0,7855.0,684.018379,12:40:00
