timestamp,open,high,low,close,volume,trade_count,vwap
2020-12-30,195.05,197.48,195.025,196.51,21073374.0,118095.0,196.655648
2020-12-31,196.62,196.8399,194.62,196.41,25702990.0,137517.0,196.153046
2021-01-04,197.54,197.89,190.94,193.51,34374978.0,224667.0,193.742196
2021-01-05,193.09,197.615,193.07,196.62,29678125.0,158910.0,196.226498
2021-01-06,199.48,206.78,199.16,204.59,53570063.0,352977.0,203.722704
2021-01-07,205.71,208.52,205.7,208.16,24754375.0,173844.0,207.345459
2021-01-08,209.32,209.77,204.6581,207.69,29293785.0,203111.0,207.389779
2021-01-11,205.09,208.12,204.83,207.55,21171109.0,142205.0,207.005185
2021-01-12,208.49,211.39,208.49,211.19,25118440.0,167834.0,210.308057
2021-01-13,211.43,211.73,209.19,209.75,23382825.0,161692.0,210.327461
2021-01-14,211.24,215.0,211.13,214.0,34496454.0,183720.0,213.794269
2021-01-15,210.81,213.9553,208.26,210.67,41804274.0,205315.0,210.770896
2021-01-19,213.34,213.61,211.72,213.5,20853773.0,125995.0,212.997005
2021-01-20,214.36,215.98,213.07,214.37,25582059.0,159578.0,214.394268
2021-01-21,214.745,215.155,211.95,212.51,21501202.0,151752.0,212.967633
2021-01-22,210.49,215.33,209.55,214.97,25187273.0,152601.0,212.640279
2021-01-25,214.93,217.91,211.6,214.96,36291916.0,257342.0,214.592852
2021-01-26,216.3,216.69,212.77,213.31,24168230.0,148663.0,214.16334
2021-01-27,209.48,212.985,207.29,209.53,46203390.0,326369.0,210.149067
2021-01-28,210.84,212.37,207.63,208.75,32602285.0,231564.0,209.965098
2021-01-29,209.73,210.99,204.84,205.47,41578622.0,296980.0,207.374266
2021-02-01,208.17,211.57,205.76,210.6,26789650.0,192480.0,208.616979
2021-02-02,213.15,214.05,210.89,213.45,23119531.0,162017.0,212.751418
2021-02-03,213.7,214.74,211.59,214.23,24220358.0,165634.0,213.283511
2021-02-04,215.09,218.83,215.08,218.64,26307058.0,156950.0,217.939875
2021-02-05,220.94,221.84,218.77,221.63,24140547.0,151538.0,220.829562
2021-02-08,223.79,227.33,223.4019,227.27,21545057.0,143204.0,225.951058
2021-02-09,227.13,229.62,226.31,228.42,19987000.0,128763.0,227.945624
2021-02-10,229.92,230.315,224.945,226.9,28233518.0,187118.0,227.498123
2021-02-11,228.14,229.0,223.42,226.63,26085724.0,169766.0,226.314937
2021-02-12,225.93,227.74,224.64,227.23,17676746.0,112604.0,226.682983
2021-02-16,229.47,229.63,224.79,225.86,23876367.0,143235.0,226.666225
2021-02-17,223.61,224.74,220.96,224.1,25571807.0,175040.0,223.318716
2021-02-18,222.34,222.9,219.385,220.67,25030019.0,163765.0,220.837417
2021-02-19,222.46,226.3,222.17,225.14,32060557.0,163359.0,224.757944
2021-02-22,223.51,226.385,222.98,223.73,23523780.0,171449.0,224.782688
2021-02-23,220.96,222.975,215.56,221.76,39090207.0,319767.0,219.597122
2021-02-24,222.59,227.45,221.71,227.04,28298337.0,193684.0,225.502433
2021-02-25,226.79,227.585,218.01,218.58,50844568.0,447462.0,221.92461
2021-02-26,219.515,222.23,214.81,217.69,48588162.0,456282.0,219.328072
2021-03-01,223.48,226.71,222.94,226.17,26884354.0,228342.0,225.023547
2021-03-02,225.79,225.96,221.55,221.68,27733869.0,249406.0,223.233275
2021-03-03,222.47,224.26,219.21,219.26,33771946.0,332487.0,221.6237
2021-03-04,218.51,220.685,209.43,213.42,60355470.0,562953.0,214.755082
2021-03-05,216.89,218.15,207.21,217.58,55103175.0,439984.0,213.882443
2021-03-08,219.36,222.27,217.67,218.74,41810343.0,359804.0,220.166562
2021-03-09,222.44,224.99,220.92,223.27,33565068.0,279298.0,223.4755
2021-03-10,225.6,228.97,225.2,227.1,37245116.0,319921.0,227.398209
2021-03-11,229.55,232.28,228.79,232.17,25879828.0,216052.0,231.171881
2021-03-12,231.99,234.15,231.37,233.71,24371867.0,200022.0,232.857787
2021-03-15,233.29,234.53,231.91,234.44,21765369.0,178537.0,233.533851
2021-03-16,234.02,234.09,229.12,230.44,25072975.0,229572.0,231.403109
2021-03-17,228.97,232.82,227.36,232.37,29715844.0,241316.0,230.079654
2021-03-18,230.8,232.93,224.61,225.28,36500353.0,269974.0,228.429362
2021-03-19,224.57,228.6,222.95,227.01,41030372.0,290707.0,226.40787
2021-03-22,227.68,228.1,224.1,225.23,26509814.0,194548.0,225.538057
2021-03-23,223.15,223.86,216.03,217.21,44582351.0,336781.0,219.601115
2021-03-24,219.87,221.33,212.04,212.12,47808790.0,371392.0,216.547035
2021-03-25,209.27,217.52,208.03,216.76,59798327.0,475377.0,212.722215
2021-03-26,218.96,220.68,215.96,220.58,34614938.0,270646.0,218.726541
2021-03-29,219.01,220.93,214.08,214.44,38437907.0,307081.0,216.287576
2021-03-30,214.34,218.68,213.1399,218.1,36597679.0,260947.0,216.561986
2021-03-31,219.17,222.3999,219.12,220.94,35751488.0,269878.0,220.842754
2021-04-01,222.4,223.9,222.02,223.74,30170204.0,215370.0,222.947486
2021-04-05,226.4,226.535,223.57,224.97,28888401.0,204732.0,224.683263
2021-04-06,225.0,226.69,223.84,224.31,25019139.0,193202.0,225.260079
2021-04-07,224.23,224.37,219.94,220.69,26233700.0,186021.0,221.694912
2021-04-08,221.84,222.82,219.39,222.56,23989440.0,184025.0,221.423173
2021-04-09,222.49,223.09,221.24,222.59,23454061.0,168755.0,222.094462
2021-04-12,222.72,222.93,220.4,221.72,20533914.0,149953.0,221.531475
2021-04-13,221.48,222.57,218.83,221.14,24608360.0,178467.0,220.562092
2021-04-14,221.87,226.0,221.8,223.32,27361960.0,201115.0,224.187286
2021-04-15,225.09,225.12,222.26,224.29,20587325.0,167777.0,223.524896
2021-04-16,225.4,225.678,223.01,224.65,23282888.0,165029.0,224.373075
2021-04-19,223.71,224.6571,219.94,221.73,25285933.0,178702.0,221.541532
2021-04-20,220.77,221.6165,215.24,217.19,35558761.0,262455.0,217.278213
2021-04-21,217.02,222.62,215.5,222.5,31512677.0,222239.0,220.243857
2021-04-22,223.26,225.33,220.78,221.58,32578487.0,243321.0,222.831474
2021-04-23,222.82,226.65,222.02,225.76,28669013.0,183109.0,225.283961
2021-04-26,227.0,228.69,226.75,228.11,19069377.0,162271.0,227.970426
2021-04-27,228.71,229.39,227.51,228.45,19648408.0,148563.0,228.382314
2021-04-28,228.08,229.49,227.1,228.84,16382905.0,142985.0,228.368176
2021-04-29,230.85,230.95,225.79,227.99,25578342.0,194290.0,227.951113
2021-04-30,225.72,227.8,224.14,224.89,26519001.0,188534.0,225.585289
2021-05-03,227.21,227.407,224.92,225.99,19155769.0,154431.0,226.282445
2021-05-04,224.6,226.1447,220.955,223.29,27088480.0,229835.0,222.542761
2021-05-05,224.28,224.54,221.36,222.4,25682117.0,192607.0,222.823558
2021-05-06,222.65,222.81,218.64,222.59,27647251.0,214689.0,220.727342
2021-05-07,222.66,225.93,222.16,225.39,26372172.0,222476.0,224.957074
2021-05-10,225.23,225.67,219.59,219.66,28109133.0,217733.0,222.255768
2021-05-11,214.92,220.3888,214.42,218.96,39922347.0,351442.0,218.021234
2021-05-12,217.1,218.77,211.54,211.85,42113404.0,322910.0,214.906445
2021-05-13,213.31,217.44,211.8,215.75,38172077.0,314384.0,214.904709
2021-05-14,217.94,221.41,215.678,221.02,25191439.0,217702.0,219.683443
2021-05-17,219.78,221.39,217.9,221.32,20289021.0,171649.0,219.813261
2021-05-18,221.39,223.24,219.47,219.65,24784695.0,207757.0,221.685931
2021-05-19,216.03,218.16,214.05,217.94,31513743.0,282723.0,216.151547
2021-05-20,218.27,219.87,216.33,219.35,25312721.0,216379.0,218.27558
2021-05-21,221.33,222.37,219.3497,220.01,24738072.0,189674.0,220.868046
2021-05-24,221.18,222.45,220.0,221.41,19023067.0,153310.0,221.378544
2021-05-25,222.23,223.71,219.19,219.32,20964901.0,167623.0,221.020486
2021-05-26,220.13,223.69,220.12,223.41,20862647.0,167030.0,222.487187
2021-05-27,225.04,226.36,224.18,225.62,21781033.0,178241.0,225.585779
2021-05-28,227.08,227.18,225.05,225.65,21284339.0,156319.0,225.800393
2021-06-01,227.46,228.5598,225.96,228.12,23812545.0,197650.0,227.511041
2021-06-02,228.91,228.92,226.825,228.36,19287809.0,165348.0,227.767257
2021-06-03,226.82,227.62,224.04,226.41,25043137.0,221023.0,226.035426
2021-06-04,227.56,228.055,226.21,227.42,19545980.0,157118.0,227.150897
2021-06-07,227.89,230.775,227.2494,230.43,25455634.0,173090.0,229.868273
2021-06-08,231.21,233.4818,229.98,232.89,28030716.0,212950.0,232.084328
2021-06-09,233.54,233.64,230.98,231.42,18950998.0,144069.0,232.234964
2021-06-10,231.68,232.18,228.71,229.28,30176389.0,176776.0,230.052242
2021-06-11,230.3,231.8,230.07,231.7,16769456.0,133884.0,231.02997
2021-06-14,232.31,233.35,230.14,231.02,19371047.0,147856.0,231.348566
2021-06-15,231.12,231.47,228.475,230.36,17290769.0,127726.0,230.017089
2021-06-16,229.7,230.68,227.64,229.87,24825670.0,210743.0,229.245829
2021-06-17,229.24,230.2,224.52,227.29,48749975.0,287076.0,227.337694
2021-06-18,223.7,225.7375,221.13,222.13,55387819.0,372549.0,223.070232
2021-06-21,224.05,227.5,223.28,226.88,26908662.0,221002.0,226.026854
2021-06-22,226.27,228.41,224.72,227.91,21245229.0,182650.0,226.617632
2021-06-23,227.99,229.96,227.99,228.66,22996440.0,152034.0,229.073853
2021-06-24,230.12,231.91,228.7152,231.89,22926138.0,175739.0,230.984063
2021-06-25,232.29,233.41,231.75,232.28,28839753.0,163160.0,232.581599
2021-06-28,232.24,232.59,228.77,230.44,25331018.0,195642.0,230.458131
2021-06-29,231.23,231.73,228.77,229.34,19251844.0,153083.0,230.17534
2021-06-30,228.65,230.32,227.76,229.37,26938262.0,164920.0,229.405939
2021-07-01,230.81,231.85,229.71,231.39,18401544.0,158814.0,230.99551
2021-07-02,232.0,232.08,228.56,229.19,21541253.0,169881.0,229.580071
