timestamp,open,high,low,close,volume,trade_count,vwap,Date,Time
2025-08-12 12:15:00,578.14,578.77,578.09,578.66,670789.0,10513.0,578.500938,2025-08-12,12:15:00
2025-08-12 12:30:00,578.67,578.88,578.57,578.67,656341.0,9240.0,578.71889,2025-08-12,12:30:00
2025-08-12 12:45:00,578.67,579.41,578.65,579.165,1335834.0,16570.0,579.127499,2025-08-12,12:45:00
2025-08-12 13:00:00,579.17,579.295,578.961,579.14,959618.0,10689.0,579.133707,2025-08-12,13:00:00
2025-08-12 13:15:00,579.14,579.31,578.84,578.8871,529306.0,8387.0,579.145334,2025-08-12,13:15:00
2025-08-12 13:30:00,578.88,579.37,578.83,579.22,766047.0,11177.0,579.153131,2025-08-12,13:30:00
2025-08-12 13:45:00,579.22,579.55,579.22,579.51,717522.0,9327.0,579.44909,2025-08-12,13:45:00
2025-08-12 14:00:00,579.51,579.69,579.37,579.6101,634266.0,7426.0,579.535416,2025-08-12,14:00:00
2025-08-12 14:15:00,579.62,579.95,579.52,579.62,759474.0,8666.0,579.691187,2025-08-12,14:15:00
2025-08-12 14:30:00,579.65,579.7,579.34,579.4699,806686.0,8443.0,579.512004,2025-08-12,14:30:00
2025-08-12 14:45:00,579.465,579.58,579.31,579.34,820539.0,8557.0,579.428862,2025-08-12,14:45:00
2025-08-12 15:00:00,579.34,579.57,579.2399,579.3288,755232.0,9061.0,579.399987,2025-08-12,15:00:00
2025-08-12 15:15:00,579.32,579.7725,579.31,579.745,1130200.0,11714.0,579.581452,2025-08-12,15:15:00
2025-08-12 15:30:00,579.73,580.21,579.5723,579.661,1914283.0,21776.0,579.914974,2025-08-12,15:30:00
2025-08-12 15:45:00,579.66,580.35,579.37,580.02,4362857.0,41700.0,580.019099,2025-08-12,15:45:00
2025-08-12 16:00:00,580.02,580.16,579.78,579.97,1253462.0,4338.0,580.00675,2025-08-12,16:00:00
2025-08-13 09:30:00,582.76,583.3199,582.38,582.78,2722761.0,35724.0,582.850009,2025-08-13,09:30:00
2025-08-13 09:45:00,582.78,583.1423,581.815,582.0895,2136522.0,30764.0,582.51743,2025-08-13,09:45:00
2025-08-13 10:00:00,582.1,582.11,581.14,581.57,2162066.0,31503.0,581.629591,2025-08-13,10:00:00
2025-08-13 10:15:00,581.59,581.819,580.41,580.64,1938510.0,30854.0,581.153655,2025-08-13,10:15:00
2025-08-13 10:30:00,580.63,581.03,580.3,580.9,1774028.0,24969.0,580.683404,2025-08-13,10:30:00
2025-08-13 10:45:00,580.88,580.95,580.06,580.6988,1500285.0,21945.0,580.528631,2025-08-13,10:45:00
2025-08-13 11:00:00,580.69,580.73,579.4,579.52,2433242.0,27455.0,579.962374,2025-08-13,11:00:00
2025-08-13 11:15:00,579.52,580.48,579.065,579.87,2112793.0,27068.0,579.828709,2025-08-13,11:15:00
2025-08-13 11:30:00,579.9,580.67,579.7,580.58,1042383.0,15323.0,580.144395,2025-08-13,11:30:00
2025-08-13 11:45:00,580.5899,580.6,579.715,579.87,830828.0,12273.0,580.156166,2025-08-13,11:45:00
2025-08-13 12:00:00,579.9,580.2299,579.72,580.02,782701.0,11406.0,580.005689,2025-08-13,12:00:00
2025-08-13 12:15:00,580.01,580.2344,579.46,579.78,810661.0,10648.0,579.838976,2025-08-13,12:15:00
2025-08-13 12:30:00,579.76,579.91,579.26,579.6,730046.0,10339.0,579.682345,2025-08-13,12:30:00
2025-08-13 12:45:00,579.6,579.65,578.94,579.2507,1006908.0,12449.0,579.312016,2025-08-13,12:45:00
2025-08-13 13:00:00,579.2524,580.01,579.17,579.42,927521.0,12921.0,579.526979,2025-08-13,13:00:00
2025-08-13 13:15:00,579.42,580.39,579.31,580.3401,1425099.0,11508.0,580.009591,2025-08-13,13:15:00
2025-08-13 13:30:00,580.34,580.43,579.31,579.4,695456.0,11350.0,579.707146,2025-08-13,13:30:00
2025-08-13 13:45:00,579.41,580.325,579.34,580.23,830710.0,10304.0,579.793956,2025-08-13,13:45:00
2025-08-13 14:00:00,580.23,580.595,580.0,580.52,933699.0,12214.0,580.209005,2025-08-13,14:00:00
2025-08-13 14:15:00,580.51,580.51,579.89,579.9,752641.0,10157.0,580.164988,2025-08-13,14:15:00
2025-08-13 14:30:00,579.91,580.16,578.98,579.94,1866446.0,20947.0,579.611042,2025-08-13,14:30:00
2025-08-13 14:45:00,579.9399,580.43,579.8456,580.1,846777.0,10543.0,580.061338,2025-08-13,14:45:00
2025-08-13 15:00:00,580.11,580.22,579.82,580.22,1156888.0,9934.0,580.025297,2025-08-13,15:00:00
2025-08-13 15:15:00,580.215,580.58,580.095,580.15,1003965.0,10869.0,580.306843,2025-08-13,15:15:00
2025-08-13 15:30:00,580.16,580.25,579.56,579.6256,1155556.0,13297.0,579.852843,2025-08-13,15:30:00
2025-08-13 15:45:00,579.64,580.64,579.58,580.35,2933986.0,30082.0,580.305861,2025-08-13,15:45:00
2025-08-13 16:00:00,580.33,580.71,579.99,580.04,3452543.0,4326.0,580.321001,2025-08-13,16:00:00
2025-08-14 09:30:00,578.28,579.91,577.91,579.9,3987041.0,51299.0,579.116972,2025-08-14,09:30:00
2025-08-14 09:45:00,579.89,580.8,579.3,580.19,2930855.0,38733.0,580.052658,2025-08-14,09:45:00
2025-08-14 10:00:00,580.2,580.33,579.45,579.59,1730235.0,30488.0,579.90832,2025-08-14,10:00:00
2025-08-14 10:15:00,579.6,580.6899,579.57,580.58,1617865.0,22939.0,580.289268,2025-08-14,10:15:00
2025-08-14 10:30:00,580.57,581.49,580.57,581.33,1484438.0,22478.0,581.093652,2025-08-14,10:30:00
2025-08-14 10:45:00,581.32,581.88,580.33,580.6822,1572265.0,22172.0,581.274529,2025-08-14,10:45:00
2025-08-14 11:00:00,580.68,580.79,580.0099,580.22,1255396.0,18396.0,580.420343,2025-08-14,11:00:00
2025-08-14 11:15:00,580.2,580.5699,578.45,579.04,1735305.0,24171.0,579.468938,2025-08-14,11:15:00
2025-08-14 11:30:00,579.04,579.455,578.66,579.02,1280795.0,18626.0,579.005325,2025-08-14,11:30:00
2025-08-14 11:45:00,579.02,580.34,578.88,580.1,1660128.0,20873.0,579.824797,2025-08-14,11:45:00
2025-08-14 12:00:00,580.09,580.15,578.48,578.55,1560499.0,19912.0,579.300359,2025-08-14,12:00:00
2025-08-14 12:15:00,578.52,579.57,578.46,578.94,1390103.0,15805.0,579.087134,2025-08-14,12:15:00
2025-08-14 12:30:00,578.93,579.76,578.93,579.4601,1132117.0,13535.0,579.38321,2025-08-14,12:30:00
2025-08-14 12:45:00,579.43,580.55,579.34,580.46,1309879.0,16215.0,580.066072,2025-08-14,12:45:00
2025-08-14 13:00:00,580.46,580.815,580.3301,580.815,812504.0,10450.0,580.534593,2025-08-14,13:00:00
2025-08-14 13:15:00,580.815,581.23,580.6221,581.16,1046871.0,11602.0,580.893509,2025-08-14,13:15:00
2025-08-14 13:30:00,581.17,581.19,580.27,580.6,958298.0,12743.0,580.775958,2025-08-14,13:30:00
2025-08-14 13:45:00,580.59,580.93,580.2475,580.83,878139.0,11276.0,580.570764,2025-08-14,13:45:00
2025-08-14 14:00:00,580.84,580.84,579.52,579.57,1009921.0,12447.0,580.156794,2025-08-14,14:00:00
2025-08-14 14:15:00,579.57,579.94,579.265,579.41,1343412.0,13896.0,579.601685,2025-08-14,14:15:00
2025-08-14 14:30:00,579.41,579.76,579.18,579.73,846111.0,11171.0,579.485965,2025-08-14,14:30:00
2025-08-14 14:45:00,579.74,580.2398,579.62,579.91,1024439.0,12832.0,579.910614,2025-08-14,14:45:00
2025-08-14 15:00:00,579.9,580.15,579.75,579.98,958095.0,12178.0,579.941625,2025-08-14,15:00:00
2025-08-14 15:15:00,579.97,580.4,579.7707,580.01,1312331.0,13621.0,580.085879,2025-08-14,15:15:00
2025-08-14 15:30:00,579.99,580.48,579.815,580.38,1826703.0,16749.0,580.135493,2025-08-14,15:30:00
2025-08-14 15:45:00,580.37,580.745,579.84,579.86,3099921.0,35380.0,580.423805,2025-08-14,15:45:00
2025-08-14 16:00:00,579.86,580.0331,578.65,578.65,1568002.0,5695.0,579.55855,2025-08-14,16:00:00
2025-08-15 09:30:00,579.8,579.84,578.0,578.43,2613524.0,39392.0,578.782009,2025-08-15,09:30:00
2025-08-15 09:45:00,578.43,578.455,576.44,577.29,3086029.0,40354.0,577.185928,2025-08-15,09:45:00
2025-08-15 10:00:00,577.2,578.955,576.4,578.88,2303289.0,38955.0,578.153108,2025-08-15,10:00:00
2025-08-15 10:15:00,578.89,579.09,578.09,578.49,1906720.0,26620.0,578.667125,2025-08-15,10:15:00
2025-08-15 10:30:00,578.49,578.64,577.81,577.92,1245939.0,21663.0,578.170202,2025-08-15,10:30:00
2025-08-15 10:45:00,577.94,577.94,576.84,577.145,1309513.0,21034.0,577.399663,2025-08-15,10:45:00
2025-08-15 11:00:00,577.13,577.49,576.84,577.4,5294449.0,15205.0,577.168848,2025-08-15,11:00:00
2025-08-15 11:15:00,577.39,577.97,577.16,577.21,1629537.0,15003.0,577.532703,2025-08-15,11:15:00
2025-08-15 11:30:00,577.2,577.6,575.5743,575.74,5490756.0,19782.0,576.61837,2025-08-15,11:30:00
2025-08-15 11:45:00,575.74,577.59,575.73,576.84,1833032.0,20698.0,576.7552,2025-08-15,11:45:00
2025-08-15 12:00:00,576.83,577.385,576.36,577.375,1237209.0,14779.0,576.94086,2025-08-15,12:00:00
2025-08-15 12:15:00,577.375,577.38,576.25,576.34,1116686.0,15973.0,576.690254,2025-08-15,12:15:00
2025-08-15 12:30:00,576.35,577.06,576.24,576.91,931471.0,13840.0,576.641518,2025-08-15,12:30:00
2025-08-15 12:45:00,576.92,577.7494,576.74,577.57,1424026.0,14865.0,577.301932,2025-08-15,12:45:00
2025-08-15 13:00:00,577.58,577.71,577.06,577.23,1157114.0,12394.0,577.450082,2025-08-15,13:00:00
2025-08-15 13:15:00,577.22,577.335,576.79,577.27,956134.0,10508.0,577.028192,2025-08-15,13:15:00
2025-08-15 13:30:00,577.26,577.79,577.25,577.3676,879325.0,11908.0,577.485586,2025-08-15,13:30:00
2025-08-15 13:45:00,577.37,578.16,577.17,578.0743,855925.0,11204.0,577.723817,2025-08-15,13:45:00
2025-08-15 14:00:00,578.08,578.27,577.39,577.63,1476422.0,16718.0,577.792613,2025-08-15,14:00:00
2025-08-15 14:15:00,577.615,577.795,577.18,577.72,689084.0,11156.0,577.471637,2025-08-15,14:15:00
2025-08-15 14:30:00,577.72,577.85,577.3,577.33,1133698.0,9781.0,577.57891,2025-08-15,14:30:00
2025-08-15 14:45:00,577.32,577.6473,576.94,577.3943,990860.0,12919.0,577.367917,2025-08-15,14:45:00
2025-08-15 15:00:00,577.38,577.41,576.535,577.32,1437963.0,16865.0,577.012115,2025-08-15,15:00:00
2025-08-15 15:15:00,577.33,577.49,576.88,577.335,797828.0,10173.0,577.271998,2025-08-15,15:15:00
2025-08-15 15:30:00,577.33,577.79,577.2301,577.645,1102166.0,13786.0,577.495109,2025-08-15,15:30:00
2025-08-15 15:45:00,577.67,577.8,576.94,577.23,3738937.0,36885.0,577.281449,2025-08-15,15:45:00
2025-08-15 16:00:00,577.23,577.38,576.59,577.34,1323119.0,3154.0,577.180919,2025-08-15,16:00:00
2025-08-18 09:30:00,576.44,577.6,576.41,576.63,2650111.0,42303.0,576.997614,2025-08-18,09:30:00
2025-08-18 09:45:00,576.63,577.29,575.645,575.95,1932537.0,29148.0,576.431158,2025-08-18,09:45:00
2025-08-18 10:00:00,575.96,576.8901,575.91,576.56,1268480.0,25976.0,576.470434,2025-08-18,10:00:00
2025-08-18 10:15:00,576.55,577.765,576.27,576.6,1795337.0,29974.0,577.175733,2025-08-18,10:15:00
2025-08-18 10:30:00,576.6,576.9,576.03,576.03,1177315.0,21288.0,576.509665,2025-08-18,10:30:00
2025-08-18 10:45:00,576.03,576.715,575.2412,576.64,1561957.0,24457.0,576.093242,2025-08-18,10:45:00
2025-08-18 11:00:00,576.652,576.8,576.18,576.18,1000949.0,13732.0,576.540237,2025-08-18,11:00:00
2025-08-18 11:15:00,576.19,576.46,575.71,575.8496,995886.0,14630.0,576.112706,2025-08-18,11:15:00
2025-08-18 11:30:00,575.85,576.0895,575.48,575.8601,870566.0,12243.0,575.758612,2025-08-18,11:30:00
2025-08-18 11:45:00,575.86,576.2,575.76,575.92,870828.0,9242.0,575.999811,2025-08-18,11:45:00
2025-08-18 12:00:00,575.91,576.5,575.86,576.1,682498.0,9812.0,576.169579,2025-08-18,12:00:00
2025-08-18 12:15:00,576.11,576.64,576.01,576.45,649384.0,10469.0,576.411513,2025-08-18,12:15:00
2025-08-18 12:30:00,576.46,576.71,575.64,575.79,724068.0,11583.0,576.090477,2025-08-18,12:30:00
2025-08-18 12:45:00,575.78,575.94,575.34,575.62,728204.0,11126.0,575.654583,2025-08-18,12:45:00
2025-08-18 13:00:00,575.63,576.25,575.57,576.2,619825.0,9199.0,575.957898,2025-08-18,13:00:00
2025-08-18 13:15:00,576.2,576.46,576.06,576.445,748584.0,8996.0,576.258792,2025-08-18,13:15:00
2025-08-18 13:30:00,576.4399,577.17,576.02,576.2,1273534.0,17138.0,576.643366,2025-08-18,13:30:00
2025-08-18 13:45:00,576.195,576.36,576.0401,576.24,580149.0,8274.0,576.203609,2025-08-18,13:45:00
2025-08-18 14:00:00,576.25,576.57,575.98,576.25,698784.0,9362.0,576.279651,2025-08-18,14:00:00
2025-08-18 14:15:00,576.25,576.6,576.05,576.41,666736.0,7698.0,576.352614,2025-08-18,14:15:00
2025-08-18 14:30:00,576.41,576.8381,576.38,576.79,699087.0,8319.0,576.619934,2025-08-18,14:30:00
2025-08-18 14:45:00,576.8,577.24,576.66,577.07,836567.0,10633.0,576.981697,2025-08-18,14:45:00
2025-08-18 15:00:00,577.08,577.48,576.91,576.95,916156.0,10568.0,577.194804,2025-08-18,15:00:00
2025-08-18 15:15:00,576.95,577.27,576.84,576.98,814897.0,8363.0,577.031487,2025-08-18,15:15:00
2025-08-18 15:30:00,576.99,577.28,576.8616,577.0849,762662.0,10309.0,577.039761,2025-08-18,15:30:00
2025-08-18 15:45:00,577.09,577.57,577.03,577.1,1950121.0,24400.0,577.286606,2025-08-18,15:45:00
2025-08-18 16:00:00,577.12,577.3,576.93,577.1501,1327720.0,3556.0,577.125234,2025-08-18,16:00:00
2025-08-19 09:30:00,576.39,576.56,573.92,574.44,4796631.0,63937.0,574.843236,2025-08-19,09:30:00
2025-08-19 09:45:00,574.45,574.85,573.42,574.32,3132202.0,42619.0,574.144645,2025-08-19,09:45:00
2025-08-19 10:00:00,574.33,575.53,574.2,575.06,2143773.0,34899.0,574.960663,2025-08-19,10:00:00
2025-08-19 10:15:00,575.05,575.12,573.01,573.095,2271988.0,31564.0,574.17415,2025-08-19,10:15:00
2025-08-19 10:30:00,573.11,573.85,571.53,572.03,3090417.0,43311.0,572.73325,2025-08-19,10:30:00
2025-08-19 10:45:00,572.04,572.44,571.02,571.0399,2539635.0,38530.0,571.919651,2025-08-19,10:45:00
2025-08-19 11:00:00,571.03,571.59,570.39,571.54,2513251.0,35969.0,571.006925,2025-08-19,11:00:00
2025-08-19 11:15:00,571.54,572.12,571.2807,571.96,1711882.0,22653.0,571.671782,2025-08-19,11:15:00
2025-08-19 11:30:00,571.95,572.175,571.48,571.92,1107081.0,19085.0,571.825072,2025-08-19,11:30:00
2025-08-19 11:45:00,571.92,572.14,571.3,571.46,1155981.0,16675.0,571.656792,2025-08-19,11:45:00
2025-08-19 12:00:00,571.45,571.91,570.41,570.575,1294639.0,17732.0,571.137511,2025-08-19,12:00:00
2025-08-19 12:15:00,570.59,571.39,570.59,570.84,1373356.0,17124.0,571.025764,2025-08-19,12:15:00
2025-08-19 12:30:00,570.86,571.02,569.66,569.9299,1775631.0,25489.0,570.301862,2025-08-19,12:30:00
2025-08-19 12:45:00,569.925,570.29,569.38,569.6,2113818.0,25942.0,569.825813,2025-08-19,12:45:00
2025-08-19 13:00:00,569.595,569.785,568.82,569.405,2321796.0,25655.0,569.210618,2025-08-19,13:00:00
2025-08-19 13:15:00,569.4,569.81,568.71,569.7013,1286857.0,18746.0,569.252684,2025-08-19,13:15:00
2025-08-19 13:30:00,569.7,570.31,569.64,570.095,1272394.0,16788.0,570.029285,2025-08-19,13:30:00
2025-08-19 13:45:00,570.1,570.42,569.74,570.2,1005436.0,14684.0,570.029864,2025-08-19,13:45:00
2025-08-19 14:00:00,570.2,570.22,569.12,569.4801,1243443.0,17586.0,569.75269,2025-08-19,14:00:00
2025-08-19 14:15:00,569.48,569.645,569.22,569.41,705301.0,11700.0,569.42802,2025-08-19,14:15:00
2025-08-19 14:30:00,569.41,569.53,568.78,569.05,1072875.0,14388.0,569.178984,2025-08-19,14:30:00
2025-08-19 14:45:00,569.04,569.33,568.69,569.12,1100913.0,14788.0,569.000041,2025-08-19,14:45:00
2025-08-19 15:00:00,569.13,569.13,568.25,568.53,1548079.0,18738.0,568.519218,2025-08-19,15:00:00
2025-08-19 15:15:00,568.5335,569.1258,568.3,569.05,1308974.0,16270.0,568.761288,2025-08-19,15:15:00
2025-08-19 15:30:00,569.06,569.39,569.04,569.38,1163418.0,16251.0,569.226417,2025-08-19,15:30:00
2025-08-19 15:45:00,569.37,569.45,568.5,569.28,4748319.0,44811.0,569.020997,2025-08-19,15:45:00
2025-08-19 16:00:00,569.29,569.69,569.26,569.3,1888279.0,5268.0,569.36328,2025-08-19,16:00:00
2025-08-20 09:30:00,568.32,568.45,565.79,565.79,4456377.0,57436.0,567.14316,2025-08-20,09:30:00
2025-08-20 09:45:00,565.8,565.81,561.52,562.18,7403652.0,97170.0,563.377222,2025-08-20,09:45:00
2025-08-20 10:00:00,562.18,563.17,560.15,560.62,5555116.0,68619.0,561.528273,2025-08-20,10:00:00
2025-08-20 10:15:00,560.63,561.765,559.51,560.281,5144669.0,57621.0,560.813594,2025-08-20,10:15:00
2025-08-20 10:30:00,560.31,560.61,559.37,559.67,3368222.0,47247.0,560.101256,2025-08-20,10:30:00
2025-08-20 10:45:00,559.61,560.13,558.84,559.368,3049540.0,40586.0,559.363355,2025-08-20,10:45:00
2025-08-20 11:00:00,559.37,561.2801,559.1,561.19,3379352.0,38497.0,560.352328,2025-08-20,11:00:00
2025-08-20 11:15:00,561.18,563.5,561.175,563.44,3401065.0,43632.0,562.569145,2025-08-20,11:15:00
2025-08-20 11:30:00,563.435,564.42,563.18,563.56,3376534.0,38275.0,563.798265,2025-08-20,11:30:00
2025-08-20 11:45:00,563.57,563.88,561.67,562.13,2600094.0,31584.0,562.685316,2025-08-20,11:45:00
2025-08-20 12:00:00,562.13,563.87,562.06,563.81,1990729.0,25014.0,563.014956,2025-08-20,12:00:00
2025-08-20 12:15:00,563.775,565.33,563.74,565.2,2225862.0,26166.0,564.595389,2025-08-20,12:15:00
2025-08-20 12:30:00,565.2,565.228,563.96,564.52,1648352.0,21927.0,564.569954,2025-08-20,12:30:00
2025-08-20 12:45:00,564.52,564.64,563.29,563.64,1658099.0,22211.0,563.989502,2025-08-20,12:45:00
2025-08-20 13:00:00,563.64,564.6199,563.46,563.74,1620009.0,21028.0,564.123232,2025-08-20,13:00:00
2025-08-20 13:15:00,563.73,564.51,563.6,563.95,1159732.0,17909.0,563.982208,2025-08-20,13:15:00
2025-08-20 13:30:00,563.95,565.23,563.92,565.17,1396309.0,20679.0,564.871262,2025-08-20,13:30:00
2025-08-20 13:45:00,565.18,565.62,564.13,564.39,1984228.0,23607.0,564.937929,2025-08-20,13:45:00
2025-08-20 14:00:00,564.37,564.56,562.81,563.44,2318459.0,31332.0,563.560174,2025-08-20,14:00:00
2025-08-20 14:15:00,563.43,563.528,562.6,563.09,1526061.0,20161.0,563.116668,2025-08-20,14:15:00
2025-08-20 14:30:00,563.07,564.26,563.02,564.14,1151561.0,16186.0,563.668049,2025-08-20,14:30:00
2025-08-20 14:45:00,564.14,564.77,563.795,563.89,1430005.0,21124.0,564.381633,2025-08-20,14:45:00
2025-08-20 15:00:00,563.88,565.71,563.88,565.52,1712548.0,21812.0,564.862463,2025-08-20,15:00:00
2025-08-20 15:15:00,565.51,566.51,565.4,565.75,2066841.0,23471.0,565.887849,2025-08-20,15:15:00
2025-08-20 15:30:00,565.75,566.42,565.6,566.0901,1630443.0,21145.0,565.994066,2025-08-20,15:30:00
2025-08-20 15:45:00,566.08,566.89,565.74,565.85,4385398.0,48116.0,566.133489,2025-08-20,15:45:00
2025-08-20 16:00:00,565.86,565.99,564.467,565.65,1881340.0,3879.0,565.600905,2025-08-20,16:00:00
2025-08-21 09:30:00,564.35,565.08,562.88,564.24,3764886.0,48373.0,564.093012,2025-08-21,09:30:00
2025-08-21 09:45:00,564.29,564.53,562.32,562.59,3393426.0,46245.0,563.479364,2025-08-21,09:45:00
2025-08-21 10:00:00,562.57,565.38,561.85,564.88,3012761.0,45403.0,564.251669,2025-08-21,10:00:00
2025-08-21 10:15:00,564.88,566.49,564.66,566.41,2100155.0,30869.0,565.594978,2025-08-21,10:15:00
2025-08-21 10:30:00,566.42,566.42,564.11,564.82,1937934.0,31524.0,565.019714,2025-08-21,10:30:00
2025-08-21 10:45:00,564.82,565.36,564.26,565.2,1690502.0,24547.0,564.836079,2025-08-21,10:45:00
2025-08-21 11:00:00,565.23,565.63,563.13,563.22,1831676.0,27220.0,564.473654,2025-08-21,11:00:00
2025-08-21 11:15:00,563.22,565.02,563.0101,564.28,1637562.0,27410.0,564.051951,2025-08-21,11:15:00
2025-08-21 11:30:00,564.28,565.22,564.23,564.93,1178217.0,19878.0,564.832652,2025-08-21,11:30:00
2025-08-21 11:45:00,564.93,564.94,562.718,563.03,1605897.0,25150.0,563.546932,2025-08-21,11:45:00
2025-08-21 12:00:00,563.02,563.21,562.34,562.79,1444417.0,20726.0,562.755996,2025-08-21,12:00:00
2025-08-21 12:15:00,562.79,563.25,562.26,562.5,972322.0,15905.0,562.870044,2025-08-21,12:15:00
2025-08-21 12:30:00,562.5,563.02,562.31,562.605,1109093.0,15537.0,562.669485,2025-08-21,12:30:00
2025-08-21 12:45:00,562.59,563.21,561.73,561.98,1199192.0,18398.0,562.560947,2025-08-21,12:45:00
2025-08-21 13:00:00,561.99,562.79,561.78,561.82,1412082.0,17601.0,562.217911,2025-08-21,13:00:00
2025-08-21 13:15:00,561.81,561.935,560.98,561.625,1564116.0,20430.0,561.403034,2025-08-21,13:15:00
2025-08-21 13:30:00,561.62,563.105,561.5,562.955,1674821.0,20395.0,562.484768,2025-08-21,13:30:00
2025-08-21 13:45:00,562.95,563.475,562.69,563.2548,1107233.0,13863.0,563.116014,2025-08-21,13:45:00
2025-08-21 14:00:00,563.25,563.45,562.63,563.08,970749.0,13111.0,563.080243,2025-08-21,14:00:00
2025-08-21 14:15:00,563.075,563.38,562.85,562.885,640027.0,9576.0,563.155363,2025-08-21,14:15:00
2025-08-21 14:30:00,562.885,563.415,562.43,562.865,955636.0,13247.0,563.028636,2025-08-21,14:30:00
2025-08-21 14:45:00,562.86,563.73,562.48,563.51,1020754.0,13457.0,563.148247,2025-08-21,14:45:00
2025-08-21 15:00:00,563.5,564.145,563.4,564.0342,1517791.0,12278.0,563.85606,2025-08-21,15:00:00
2025-08-21 15:15:00,564.05,564.21,563.735,563.7799,1082052.0,12436.0,564.005212,2025-08-21,15:15:00
